Name,Type,Ownership,State,City,Website,Accreditation Status,Email,Phone,Address,Source URL,License
"Federal Polytechnic, Damaturu",polytechnic,federal,Unknown,Damaturu,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Daura",polytechnic,federal,Unknown,Daura,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Daura",polytechnic,federal,Unknown,Daura,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Daura",polytechnic,federal,Unknown,Daura,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ede",polytechnic,federal,Unknown,Ede,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ede",polytechnic,federal,Unknown,Ede,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ede",polytechnic,federal,Unknown,Ede,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ekowe",polytechnic,federal,Unknown,Ekowe,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ekowe",polytechnic,federal,Unknown,Ekowe,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ekowe",polytechnic,federal,Unknown,Ekowe,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Idah,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Idah,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Idah,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ilaro",polytechnic,federal,Unknown,Ilaro,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ilaro",polytechnic,federal,Unknown,Ilaro,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ilaro",polytechnic,federal,Unknown,Ilaro,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ilaro",polytechnic,federal,Ogun,Ilaro,https://federalpolyilaro.edu.ng,Accredited,info@federalpolyilaro.edu.ng,,,https://nuc.edu.ng,
Federal Polytechnic Ile-Oluji,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Ile-Oluji,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Ile-Oluji,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Isuochi,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Isuochi,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Isuochi,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Kabo,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Kabo,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Kabo,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Kaltungo,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Kaltungo,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Kaltungo,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Kaura-Namoda,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Kaura-Namoda,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Kaura-Namoda,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Monguno",polytechnic,federal,Unknown,Monguno,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Monguno",polytechnic,federal,Unknown,Monguno,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Monguno",polytechnic,federal,Unknown,Monguno,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Mubi",polytechnic,federal,Unknown,Mubi,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Mubi",polytechnic,federal,Unknown,Mubi,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Mubi",polytechnic,federal,Unknown,Mubi,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Nasarawa",polytechnic,federal,Nasarawa,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Neede",polytechnic,federal,Unknown,Neede,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Neede",polytechnic,federal,Unknown,Neede,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Neede",polytechnic,federal,Unknown,Neede,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Nyak, Shendam",polytechnic,federal,Unknown,Nyak,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Nyak, Shendam",polytechnic,federal,Unknown,Nyak,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Nyak, Shendam",polytechnic,federal,Unknown,Nyak,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Offa",polytechnic,federal,Unknown,Offa,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Offa",polytechnic,federal,Unknown,Offa,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Offa",polytechnic,federal,Unknown,Offa,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Offa Admission Form into Newly Introduced HND Programmes 2025/2026,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Offa Admission Form into Newly Introduced HND Programmes 2025/2026,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
Federal Polytechnic Offa Admission Form into Newly Introduced HND Programmes 2025/2026,polytechnic,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic of Oil And Gas, Bonny",polytechnic,federal,Unknown,Bonny,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic of Oil And Gas, Bonny",polytechnic,federal,Unknown,Bonny,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic of Oil And Gas, Bonny",polytechnic,federal,Unknown,Bonny,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ohodo",polytechnic,federal,Unknown,Ohodo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ohodo",polytechnic,federal,Unknown,Ohodo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ohodo",polytechnic,federal,Unknown,Ohodo,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Oko",polytechnic,federal,Unknown,Oko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Oko",polytechnic,federal,Unknown,Oko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Oko",polytechnic,federal,Unknown,Oko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Orogun",polytechnic,federal,Ogun,Orogun,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ugep",polytechnic,federal,Unknown,Ugep,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ugep",polytechnic,federal,Unknown,Ugep,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ugep",polytechnic,federal,Unknown,Ugep,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ukana",polytechnic,federal,Unknown,Ukana,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ukana",polytechnic,federal,Unknown,Ukana,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Ukana",polytechnic,federal,Unknown,Ukana,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Wannune",polytechnic,federal,Unknown,Wannune,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Wannune",polytechnic,federal,Unknown,Wannune,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Federal Polytechnic, Wannune",polytechnic,federal,Unknown,Wannune,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Fidei Polytechnic, Gboko",polytechnic,federal,Unknown,Gboko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Fidei Polytechnic, Gboko",polytechnic,federal,Unknown,Gboko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Fidei Polytechnic, Gboko",polytechnic,federal,Unknown,Gboko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Foundation Polytechnic, Ikot Ekpene",polytechnic,federal,Unknown,Ikot Ekpene,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Foundation Polytechnic, Ikot Ekpene",polytechnic,federal,Unknown,Ikot Ekpene,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Foundation Polytechnic, Ikot Ekpene",polytechnic,federal,Unknown,Ikot Ekpene,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gateway Polytechnic, Saapade",polytechnic,federal,Unknown,Saapade,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gateway Polytechnic, Saapade",polytechnic,federal,Unknown,Saapade,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gateway Polytechnic, Saapade",polytechnic,federal,Unknown,Saapade,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gboko Polytechnic, Gboko",polytechnic,federal,Unknown,Gboko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gboko Polytechnic, Gboko",polytechnic,federal,Unknown,Gboko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gboko Polytechnic, Gboko",polytechnic,federal,Unknown,Gboko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Global Polytechnic, Benin",polytechnic,federal,Unknown,Benin,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Global Polytechnic, Benin",polytechnic,federal,Unknown,Benin,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Global Polytechnic, Benin",polytechnic,federal,Unknown,Benin,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gloryland Polytechnic, Anka",polytechnic,federal,Unknown,Anka,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gloryland Polytechnic, Anka",polytechnic,federal,Unknown,Anka,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gloryland Polytechnic, Anka",polytechnic,federal,Unknown,Anka,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Gombe State Polytechnic, Bajoga",polytechnic,federal,Gombe,Bajoga,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Graceland Polytechnic, Offa",polytechnic,federal,Unknown,Offa,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Graceland Polytechnic, Offa",polytechnic,federal,Unknown,Offa,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Graceland Polytechnic, Offa",polytechnic,federal,Unknown,Offa,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Grace Polytechnic, Surulere",polytechnic,federal,Unknown,Surulere,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Grace Polytechnic, Surulere",polytechnic,federal,Unknown,Surulere,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Grace Polytechnic, Surulere",polytechnic,federal,Unknown,Surulere,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Grundtvig Polytechnic, Oba",polytechnic,federal,Unknown,Oba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Grundtvig Polytechnic, Oba",polytechnic,federal,Unknown,Oba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Grundtvig Polytechnic, Oba",polytechnic,federal,Unknown,Oba,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Harry Pass Polytechnic, Gboko",polytechnic,federal,Unknown,Gboko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Harry Pass Polytechnic, Gboko",polytechnic,federal,Unknown,Gboko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Harry Pass Polytechnic, Gboko",polytechnic,federal,Unknown,Gboko,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Harvard Polytechnic, Ilorin",polytechnic,federal,Unknown,Ilorin,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Harvard Polytechnic, Ilorin",polytechnic,federal,Unknown,Ilorin,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Harvard Polytechnic, Ilorin",polytechnic,federal,Unknown,Ilorin,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Hassan Usman Katsina Polytechnic, Katsina",polytechnic,federal,Katsina,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Heritage Polytechnic, Eket",polytechnic,federal,Unknown,Eket,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Heritage Polytechnic, Eket",polytechnic,federal,Unknown,Eket,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Heritage Polytechnic, Eket",polytechnic,federal,Unknown,Eket,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Hope Polytechnic, Ikono",polytechnic,federal,Unknown,Ikono,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Hope Polytechnic, Ikono",polytechnic,federal,Unknown,Ikono,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Hope Polytechnic, Ikono",polytechnic,federal,Unknown,Ikono,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Hussaini Adamu Federal Polytechnic, Kazaure",polytechnic,federal,Unknown,Kazaure,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Hussaini Adamu Federal Polytechnic, Kazaure",polytechnic,federal,Unknown,Kazaure,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Hussaini Adamu Federal Polytechnic, Kazaure",polytechnic,federal,Unknown,Kazaure,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Ibadan City Polytechnic, Ibadan",polytechnic,federal,Unknown,Ibadan,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
"Ibadan City Polytechnic, Ibadan",polytechnic,federal,Unknown,Ibadan,,accredited,,,,https://myschoolgist.com/ng/list-of-accredited-polytechnics-in-nigeria/,CC-BY-NC-SA
